Rank,LastName,FirstName,Team,Pos,GP,TOI,GF,GA,GF60,GA60,GF%,TM GF60,TM GA60,TM GF%,GF60 RelTM,GA60 RelTM,GF% RelTM,GF60 Rel,GA60 Rel,GF% Rel,Opp GF60,Opp GA60,Opp GF%,SF,SA,Sh%,Sv%,PDO,TM Sh%,TM Sv%,Sh% RelTM,Sv% RelTM,Sh% Rel,Sv% Rel,Opp Sh%,Opp Sv%,CF,CA,CF60,CA60,CF%,CF60 RelTM,CA60 RelTM,CF% RelTM,CF60 Rel,CA60 Rel,CF% Rel,Opp CF60,Opp CA60,Opp CF%,CSh%,CSv%,CPDO,TM CSh%,TM CSv%,CSh% RelTM,CSv% RelTM,CSh% Rel,CSv% Rel,Opp CSh%,Opp CSv%,%ofTeam TOI,%ofTeam GF,%ofTeam GA,%ofTeam CF,%ofTeam CA,%ofTeam OZFO,%ofTeam DZFO,%ofTeam NZFO,G,A,FirstA,Pts,Pri. Pts,Shots,iCorsi,iSh%,iCSh%,Goals per60,Assists per60,FirstA per60,Points per60,Pri.Pts  per60,Shots per60,iCorsi per60,IGP,IAP,IPP,IPPP,TotFO,NZFO,DZFO,OZFO,NZFO%,DZFO%,OZFO%,
1,SMOLENAK, RADEK,Chicago,F(LW),1,4.68333,0,0,0,0,0,2.8143,2.3279,54.73,-2.8143,-2.3279,-54.73,-2.1693,-3.254,-40,2.2707,2.1895,50.91,5,1,0,100,100,8.9053,89.9062,-8.9053,10.0938,-6.8966,13.6364,7.2564,92.0875,5,1,64.057,12.811,83.33,8.8102,-32.7239,28.52,0.0618,-38.1678,27.67,57.2863,48.3836,54.21,0,100,100,5.094,94.8877,-5.094,5.1123,-3.3898,6.383,3.9638,95.4747,7.8056,0,0,7.8125,2.0833,0,12.5,12.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.8114,12.8114,0,0,0,0,4,2,2,0,50,50,0
2,LEHTONEN, MIKKO,Boston,F(RW),1,7.13333,0,1,0,8.411,0,1.6981,2.4239,41.2,-1.6981,5.9873,-41.2,-1.0369,8.4112,-100,1.8802,2.3699,44.24,5,1,0,0,0,5.946,91.5766,-5.946,-91.5766,-2.6316,-100,7.4058,92.2068,10,2,84.112,16.822,83.33,33.7981,-34.0507,33.61,30.1951,-17.3942,22.16,50.1126,59.8792,45.56,0,50,50,3.375,95.2355,-3.375,-45.2355,-1.9231,-50,3.752,96.0422,10.9744,0,100,16.129,5.7143,13.0435,11.1111,6.25,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8.4112,16.8224,0,0,0,0,6,1,2,3,16.6667,33.3333,50
3,KADRI, NAZEM,Toronto,F(C),1,17.2667,1,1,3.475,3.475,50,2.5769,3.015,46.08,0.898,0.4599,3.92,2.0653,0.6558,16.67,2.641,2.3648,52.76,13,1,7.6923,0,7.6923,7.7289,89.5317,-0.0365,-89.5317,2.9304,-92,8.6864,91.9359,19,5,66.023,17.375,79.17,2.1582,-37.6979,25.47,-1.6354,-46.0554,27.55,57.0117,53.8531,51.42,5.2632,80,85.2632,4.0349,94.5254,1.2283,-14.5254,3.1798,-15.5556,4.6324,95.6089,28.8579,50,33.3333,28.3582,10,33.3333,0,38.0952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4749,0,0,0,0,16,8,0,8,50,0,50
4,TANGRADI, ERIC,Pittsburgh,F(LW),1,13.8167,0,0,0,0,0,2.742,2.7733,49.72,-2.742,-2.7733,-49.72,-7.1146,-5.9289,-54.55,2.4328,3.2424,42.87,9,4,0,100,100,8.8362,90.5436,-8.8362,9.4564,-21.4286,14.7059,8.2869,89.5513,19,5,82.509,21.713,79.17,25.4365,-34.4051,28.75,29.1494,-45.876,35.05,53.9181,58.5702,47.93,0,100,100,4.8044,95.0581,-4.8044,4.9419,-13.3333,8.7719,4.5121,94.464,21.4489,0,0,29.6875,8.0645,19.2308,17.2414,16,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13.0277,26.0555,0,0,0,0,14,4,5,5,28.5714,35.7143,35.7143
5,ROSS, JARED,Philadelphia,F(C),3,22.9333,0,1,0,2.616,0,2.4582,2.6668,47.96,-2.4582,-0.0505,-47.96,-3.056,-0.8218,-47.06,2.5582,2.7608,48.09,12,4,0,75,75,8.3973,90.6079,-8.3973,-15.6079,-9.6386,-13.8889,8.8835,90.8974,21,6,54.942,15.698,77.78,-0.6508,-36.6029,26.25,-0.4486,-39.6928,27.78,52.0438,57.4522,47.53,0,83.3333,83.3333,4.4218,94.901,-4.4218,-11.5676,-5.5172,-10.4598,4.9154,95.1946,12.7407,0,10,12.6506,3.9735,7.9365,3.0303,11.8644,0,0,0,0,0,4,7,0,0,0,0,0,0,0,10.4651,18.314,0,0,0,0,14,7,2,5,50,14.2857,35.7143
6,LARMAN, DREW,Boston,F(C),4,32.3333,0,1,0,1.856,0,1.8903,2.1747,46.5,-1.8903,-0.319,-46.5,-1.4446,-2.1893,-26.32,2.1013,2.8008,42.86,21,6,0,83.3333,83.3333,6.4289,92.2925,-6.4289,-8.9592,-5.1546,-0.7576,7.7961,90.124,37,11,68.66,20.412,77.08,16.4236,-29.4647,25.93,17.2312,-23.5042,23.14,49.9827,53.6681,48.22,0,90.9091,90.9091,3.6188,95.64,-3.6188,-4.7309,-2.809,0.1196,4.204,94.7812,13.4722,0,6.6667,17.2093,6.7485,12.6582,9.0909,13.0952,0,0,0,0,0,5,9,0,0,0,0,0,0,0,9.2784,16.701,0,0,0,0,26,11,5,10,42.3077,19.2308,38.4615
7,SUBBAN, P.K.,Montreal,D,2,40.2,2,0,2.985,0,100,2.3349,2.5952,47.36,0.6502,-2.5952,52.64,1.4813,-6.015,80,2.7096,2.5487,51.53,20,8,10,100,110,8.5475,91.6729,1.4525,8.3271,3.9394,16,8.9898,90.9271,49,18,73.134,26.866,73.13,20.9025,-32.9075,26.5,18.2471,-34.0366,25.73,55.4887,54.9853,50.23,4.0816,100,104.0816,4.4702,95.6582,-0.3886,4.3418,1.3419,9.8765,4.8832,95.3648,33.5,50,0,40.1639,18.1818,50,12.8205,32.6087,0,2,0,2,0,4,9,0,0,0,2.9851,0,2.9851,0,5.9701,13.4328,0,100,100,0,41,15,5,21,36.5854,12.1951,51.2195
8,LINDGREN, PERTTU,Dallas,F(C),1,8.55,0,0,0,0,0,2.7064,2.8158,49.01,-2.7064,-2.8158,-49.01,-1.1662,-4.6647,-20,3.0798,2.2679,57.59,2,1,0,100,100,9.1103,91.0887,-9.1103,8.9113,-3.5714,12.9032,9.7165,90.8693,5,2,35.088,14.035,71.43,-19.4509,-44.0928,23.02,-20.889,-41.9416,21.43,58.1166,47.0165,55.28,0,100,100,4.9624,95.1558,-4.9624,4.8442,-2.0833,8.3333,5.2993,95.1764,14.25,0,0,9.434,4,20,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,40,0,60
9,MARTIN, MATT,NY Islanders,F(LW),5,66.1833,3,2,2.72,1.813,60,2.7518,2.8709,48.94,-0.0321,-1.0577,11.06,-0.5464,-1.453,10,2.8686,2.7313,51.23,45,24,6.6667,91.6667,98.3334,8.8145,90.2891,-2.1479,1.3776,-3.5696,1.2963,9.1024,90.1847,91,41,82.498,37.169,68.94,24.1103,-18.7966,17.88,27.2256,-22.8766,21.01,58.9074,51.8247,53.2,3.2967,95.1219,98.4186,4.713,94.8704,-1.4163,0.2516,-2.6124,0.5613,4.8696,94.7297,21.6995,18.75,13.3333,29.2605,14.6429,39.1304,18.5841,17.8571,0,2,2,2,2,10,14,0,0,0,1.8131,1.8131,1.8131,1.8131,9.0657,12.692,0,66.67,66.67,66.67,77,20,21,36,25.974,27.2727,46.7532
10,JUNLAND, JONAS,St. Louis,D,3,51.5333,3,4,3.493,4.657,42.86,2.6731,2.4764,51.91,0.8197,2.1808,-9.05,0.7956,2.4094,-11.69,2.5268,2.572,49.56,48,21,6.25,80.9524,87.2024,8.6632,91.2669,-2.4132,-10.3145,-3.2738,-11.6947,8.5683,91.4217,81,37,94.308,43.079,68.64,36.7918,-8.0105,15.69,46.206,-8.1698,20.23,52.9409,53.5227,49.73,3.7037,89.1892,92.8929,4.6476,95.1528,-0.9439,-5.9637,-1.9038,-6.4249,4.7728,95.1946,27.8559,33.3333,44.4444,43.0851,24.5033,37.3134,7.4074,28.0702,0,2,1,2,1,7,10,0,0,0,2.3286,1.1643,2.3286,1.1643,8.1501,11.6429,0,66.67,66.67,33.33,45,16,4,25,35.5556,8.8889,55.5556
11,HOLMSTROM, TOMAS,Detroit,F(LW),68,1075.42,70,33,3.905,1.841,67.96,2.7096,2.5224,51.79,1.1959,-0.6813,16.17,1.5998,-0.7967,21.32,2.8346,2.5981,52.18,698,366,10.0287,90.9836,101.0123,8.0905,91.4678,1.9382,-0.4842,2.6903,-0.2785,9.2988,90.9786,1324,637,73.869,35.54,67.52,13.5791,-15.5842,13.4,17.5946,-15.9866,15.31,55.7311,52.6034,51.44,5.287,94.8195,100.1065,4.4942,95.0661,0.7928,-0.2466,1.1898,-0.0611,5.0863,95.0609,25.9381,37.234,19.6429,31.4938,19.4563,34.0767,18.8317,25.9919,25,20,10,45,35,131,214,19.0839694656,11.6822429907,1.3948,1.1158,0.5579,2.5107,1.9527,7.3088,11.9396,35.71,28.57,64.29,50,1026,321,216,489,31.2866,21.0526,47.6608
12,OLVECKY, PETER,Nashville,F(LW),1,7.88333,0,0,0,0,0,2.0629,2.6759,43.53,-2.0629,-2.6759,-43.53,-4.6051,-2.3025,-66.67,2.8415,2.6124,52.1,3,2,0,100,100,7.1259,90.9724,-7.1259,9.0276,-13.3333,7.4074,9.1687,91.0982,4,2,30.444,15.222,66.67,-23.9389,-36.9697,15.64,-34.0268,-38.8874,12.3,56.2212,54.8886,50.6,0,100,100,3.7934,94.8728,-3.7934,5.1272,-7.1429,4.2553,5.0541,95.2406,13.1389,0,0,6.6667,4.0816,8.3333,13.0435,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.611,0,0,0,0,7,3,3,1,42.8571,42.8571,14.2857
13,KLEMENTYEV, ANTON,NY Islanders,D,1,6.33333,0,0,0,0,0,2.662,2.9573,47.37,-2.662,-2.9573,-47.37,-4.2378,-3.1783,-57.14,2.5664,2.5211,50.45,2,1,0,100,100,8.8874,90.5291,-8.8874,9.4709,-15.3846,8.3333,8.8891,91.126,4,2,37.895,18.947,66.67,-17.3957,-40.9383,18.66,-12.9587,-44.6194,22.22,49.6364,50.7369,49.45,0,100,100,4.8146,95.0617,-4.8146,4.9383,-8.3333,5,5.1705,95.031,10.0582,0,0,7.6923,3.2258,21.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,100
14,FRANZEN, JOHAN,Detroit,F(C),27,505.067,35,19,4.158,2.257,64.81,3.053,2.1695,58.46,1.1049,0.0877,6.36,1.4944,-0.3019,13.81,2.9867,2.5731,53.72,318,165,11.0063,88.4848,99.4911,8.5749,91.9685,2.4314,-3.4837,2.7136,-3.1391,9.5234,90.848,599,310,71.159,36.827,65.9,5.722,-9.2323,7.21,15.1741,-15.7634,14.33,57.4552,51.3216,52.82,5.8431,93.871,99.7141,4.6656,95.2899,1.1775,-1.4189,1.0856,-1.2631,5.1983,94.9863,30.537,40.6977,27.9412,35.8468,23.5383,35.6401,26.7261,27.3292,10,11,4,21,14,91,149,10.989010989,6.71140939597,1.188,1.3068,0.4752,2.4947,1.6631,10.8105,17.7006,28.57,31.43,60,40,458,132,120,206,28.821,26.2009,44.9782
15,OVECHKIN, ALEX,Washington,F(LW),72,1568.07,147,45,5.625,1.722,76.56,3.5856,3.1515,53.22,2.0392,-1.4297,23.34,3.102,-1.4793,32.49,2.7481,2.6055,51.33,1104,617,13.3152,92.7066,106.0218,12.3604,90.6151,0.9548,2.0915,3.78,2.0914,9.0263,91.0844,2190,1136,83.797,43.468,65.84,28.6949,-17.925,18.54,33.405,-20.1538,21.65,55.9912,53.7744,51.01,6.7123,96.0387,102.751,6.5071,94.8666,0.2052,1.1722,1.706,1.0704,4.9081,95.1548,35.6521,55.2632,22.9592,47.9527,27.4595,47.2184,20.8514,29.5692,49,59,37,108,86,366,818,13.3879781421,5.9902200489,1.8749,2.2576,1.4158,4.1325,3.2907,14.0045,31.2997,33.33,40.14,73.47,58.5,1421,453,289,679,31.879,20.3378,47.7833
16,MANCARI, MARK,Buffalo,F(RW),6,84.4333,3,0,2.132,0,100,2.8818,2.4389,54.16,-0.7499,-2.4389,45.84,-0.6746,-3.0223,51.85,2.7067,2.4852,52.13,56,31,5.3571,100,105.3571,9.1895,91.9724,-3.8323,8.0276,-2.7174,8.1871,8.8601,91.2798,103,54,73.194,38.373,65.61,17.7369,-14.8692,14.59,18.7923,-22.5044,18.41,56.26,51.9986,51.97,2.9126,100,102.9126,5.1964,95.4192,-2.2838,4.5808,-2.2461,4.9645,4.811,95.2206,23.3005,18.75,0,29.0141,16.0714,22.8571,17.7419,14.7541,1,1,1,2,2,19,31,5.26315789474,3.22580645161,0.7106,0.7106,0.7106,1.4212,1.4212,13.5018,22.0292,33.33,33.33,66.67,66.67,64,18,22,24,28.125,34.375,37.5
17,SKILLE, JACK,Chicago,F(RW),6,45.9667,2,5,2.611,6.526,28.57,2.785,2.3449,54.29,-0.1745,4.1816,-25.72,-0.77,3.8971,-27.68,2.4127,2.6203,47.94,27,12,7.4074,58.3333,65.7407,8.6683,90.2354,-1.2609,-31.9021,-2.5926,-27.0833,8.6526,91.4901,45,24,58.738,31.327,65.22,1.5993,-14.8512,9.91,-1.9254,-5.2965,2.86,51.1362,56.6974,47.42,4.4444,79.1667,83.6111,4.8742,94.922,-0.4297,-15.7554,-1.1283,-13.6538,4.7182,95.3784,12.5787,10,26.3158,12.2283,10.9589,13.7097,9.8765,13.6364,1,1,0,2,1,9,13,11.1111111111,7.69230769231,1.3053,1.3053,0,2.6106,1.3053,11.7476,16.9688,50,50,100,50,40,15,8,17,37.5,20,42.5
18,KANE, PATRICK,Chicago,F(RW),82,1573.93,106,55,4.041,2.097,65.84,2.7786,2.4292,53.35,1.2622,-0.3326,12.48,1.3176,-0.452,14.18,2.8311,2.5665,52.45,1017,558,10.4228,90.1434,100.5662,8.9064,90.5369,1.5164,-0.3935,1.639,-0.0973,9.2228,91.0928,1850,1009,70.524,38.464,64.71,14.9238,-10.3103,11.44,16.0063,-11.3402,12.45,56.3964,52.3788,51.85,5.7297,94.5491,100.2788,4.9975,95.0195,0.7322,-0.4704,0.7345,-0.3335,5.02,95.1002,31.4097,40.458,27.3632,37.2009,26.1264,42.0664,15.4671,30.6536,30,58,33,88,63,260,473,11.5384615385,6.34249471459,1.1436,2.211,1.258,3.3547,2.4016,9.9115,18.0313,28.3,54.72,83.02,59.43,1355,469,202,684,34.6125,14.9077,50.4797
19,FRISCHMON, TREVOR,Columbus,F(C),3,18.3,0,0,0,0,0,2.5496,2.4221,51.28,-2.5496,-2.4221,-51.28,-3.3395,-2.5974,-56.25,2.5932,2.4453,51.47,4,4,0,100,100,9.2834,91.6562,-9.2834,8.3438,-14.2857,8.5366,8.2644,91.1718,11,6,36.066,19.672,64.71,-10.0668,-30.1678,16.64,-4.3797,-33.018,21.28,56.2485,49.7287,53.08,0,100,100,5.5266,95.1403,-5.5266,4.8597,-8.2569,4.9296,4.6102,95.0828,10.1667,0,0,9.1667,4.0541,5.1282,1.6949,8,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3.2787,9.8361,0,0,0,0,7,4,1,2,57.1429,14.2857,28.5714
20,SAMUELSSON, MIKAEL,Vancouver,F(RW),74,1270.67,90,44,4.25,2.078,67.16,3.1223,2.8263,52.49,1.1275,-0.7487,14.68,1.391,-0.669,16.16,2.811,2.6023,51.93,773,503,11.6429,91.2525,102.8954,10.1692,90.7684,1.4737,0.484,1.4633,0.1724,9.2418,90.9052,1458,842,68.846,39.759,63.39,12.5015,-15.0502,12.7,17.5384,-16.3319,15.62,56.0393,52.5087,51.63,6.1728,94.7743,100.9471,5.5414,94.8433,0.6314,-0.0689,0.6011,-0.3289,5.0162,95.044,28.3511,37.037,23.0366,34.6813,21.9043,33.1724,20.2364,29.2119,30,23,15,53,45,219,385,13.698630137,7.79220779221,1.4166,1.086,0.7083,2.5026,2.1249,10.341,18.1794,33.33,25.56,58.89,50,1176,404,291,481,34.3537,24.7449,40.9014
21,DATSYUK, PAVEL,Detroit,F(C),80,1627.77,96,50,3.539,1.843,65.75,2.6512,3.0976,46.12,0.8874,-1.2546,19.64,1.3495,-0.9531,21.84,2.9965,2.5671,53.86,1013,635,9.4768,92.126,101.6028,8.1124,89.6812,1.3644,2.4448,2.3081,0.9581,9.5774,90.9438,1885,1096,69.482,40.399,63.23,9.5145,-11.0328,9.4,14.276,-14.255,12.98,57.4707,51.7775,52.61,5.0928,95.438,100.5308,4.421,93.9772,0.6718,1.4608,1.1275,0.5541,5.214,95.042,33.2919,44.6512,24.7525,38.5796,26.9486,39.1252,30.1887,32.9395,27,43,26,70,53,203,369,13.3004926108,7.31707317073,0.9952,1.585,0.9584,2.5802,1.9536,7.4826,13.6015,28.13,44.79,72.92,55.21,1534,474,416,644,30.8996,27.1186,41.9817
22,GUERIN, BILL,Pittsburgh,F(RW),78,1367.27,87,58,3.818,2.545,60,3.1498,2.8295,52.68,0.668,-0.2843,7.32,1.2492,-0.3955,13.38,2.7951,2.6077,51.73,923,510,9.4258,88.6274,98.0532,9.9692,90.2793,-0.5434,-1.6519,0.453,-1.8213,9.1103,90.9804,1707,995,74.909,43.664,63.18,17.167,-12.1151,12.31,22.5077,-15.2385,16.1,56.5128,53.2025,51.51,5.0967,94.1709,99.2676,5.4551,94.9273,-0.3584,-0.7564,0.1947,-0.8367,4.9459,95.0986,28.7589,37.5,25.8929,36.5916,23.0324,44.257,18.2609,27.9543,21,24,12,45,33,227,377,9.25110132159,5.57029177719,0.9215,1.0532,0.5266,1.9747,1.4481,9.9615,16.544,24.14,27.59,51.72,37.93,1374,440,252,682,32.0233,18.3406,49.6361
23,WILLIAMS, JASON,Detroit,F(C),44,595.333,25,19,2.52,1.915,56.82,2.6538,2.5961,50.55,-0.1342,-0.6812,6.27,-0.5367,-0.8272,4.11,2.7137,2.5426,51.63,371,249,6.7385,92.3695,99.108,8.253,91.2222,-1.5144,1.1473,-2.6722,1.6899,9.1103,91.0755,670,392,67.525,39.507,63.09,8.7803,-11.7232,9.67,8.484,-12.4787,9.91,55.0781,52.4654,51.21,3.7313,95.1531,98.8844,4.5176,94.9325,-0.7862,0.2205,-1.4452,0.4278,4.927,95.1538,22.0829,18.9394,16.5217,24.4794,17.7215,26.1438,16.1842,20.9697,6,9,8,15,14,96,167,6.25,3.59281437126,0.6047,0.9071,0.8063,1.5118,1.411,9.6753,16.8309,24,36,60,56,536,173,123,240,32.2761,22.9478,44.7761
