Rank,LastName,FirstName,Team,Pos,GP,TOI,GF,GA,GF60,GA60,GF%,TM GF60,TM GA60,TM GF%,GF60 RelTM,GA60 RelTM,GF% RelTM,GF60 Rel,GA60 Rel,GF% Rel,Opp GF60,Opp GA60,Opp GF%,SF,SA,Sh%,Sv%,PDO,TM Sh%,TM Sv%,Sh% RelTM,Sv% RelTM,Sh% Rel,Sv% Rel,Opp Sh%,Opp Sv%,CF,CA,CF60,CA60,CF%,CF60 RelTM,CA60 RelTM,CF% RelTM,CF60 Rel,CA60 Rel,CF% Rel,Opp CF60,Opp CA60,Opp CF%,CSh%,CSv%,CPDO,TM CSh%,TM CSv%,CSh% RelTM,CSv% RelTM,CSh% Rel,CSv% Rel,Opp CSh%,Opp CSv%,%ofTeam TOI,%ofTeam GF,%ofTeam GA,%ofTeam CF,%ofTeam CA,%ofTeam OZFO,%ofTeam DZFO,%ofTeam NZFO,G,A,FirstA,Pts,Pri. Pts,Shots,iCorsi,iSh%,iCSh%,Goals per60,Assists per60,FirstA per60,Points per60,Pri.Pts  per60,Shots per60,iCorsi per60,IGP,IAP,IPP,IPPP,TotFO,NZFO,DZFO,OZFO,NZFO%,DZFO%,OZFO%,
1,BACKLUND, MIKAEL,Calgary,F(C),1,10.7333,0,0,0,0,0,3.0656,2.8127,52.15,-3.0656,-2.8127,-52.15,-6.0893,-2.4357,-71.43,2.4723,3.0437,44.82,7,4,0,100,100,9.4032,90.196,-9.4032,9.804,-14.7059,9.0909,8.298,90.353,16,5,89.441,27.95,76.19,28.9465,-20.9433,20.89,17.5871,-30.5071,21.05,55.7068,59.4485,48.38,0,100,100,5.0675,94.2474,-5.0675,5.7526,-8.4746,4.1667,4.4381,94.8801,17.8889,0,0,21.3333,9.434,18.1818,11.1111,13.0435,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5.5901,16.7702,0,0,0,0,9,3,2,4,33.3333,22.2222,44.4444
2,ABDELKADER, JUSTIN,Detroit,F(LW),2,18.5833,0,0,0,0,0,3.501,2.8065,55.51,-3.501,-2.8065,-55.51,-2.8191,-3.9468,-41.67,3.4815,2.3248,59.96,10,6,0,100,100,9.5462,89.5277,-9.5462,10.4723,-12.5,12.963,10.3593,90.8532,22,9,71.031,29.058,70.97,7.4881,-15.2888,12.07,15.2131,-17.7389,16.57,61.5663,47.3873,56.51,0,100,100,5.5096,93.6716,-5.5096,6.3284,-5.0505,8.4337,5.6548,95.094,14.8667,0,0,18.1818,9.7826,12.9032,4.878,7.5,0,0,0,0,0,2,7,0,0,0,0,0,0,0,6.4574,22.6009,0,0,0,0,9,3,2,4,33.3333,22.2222,44.4444
3,HENNESSY, JOSH,Ottawa,F(C),1,13.6667,0,0,0,0,0,2.3668,2.8339,45.51,-2.3668,-2.8339,-45.51,-2.5899,-6.4748,-28.57,2.9353,2.3879,55.14,7,3,0,100,100,8.6412,90.1502,-8.6412,9.8498,-10,23.8095,10.5079,91.4633,14,6,61.463,26.341,70,12.7463,-27.8351,22.65,22.6145,-18.9823,23.85,52.6798,51.6991,50.47,0,100,100,4.8582,94.7691,-4.8582,5.2309,-6.6667,14.2857,5.5719,95.3812,22.7778,0,0,31.8182,14.6341,7.6923,14.2857,22.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,1,66.6667,22.2222,11.1111
4,GARRISON, JASON,Florida,D,1,11.95,0,0,0,0,0,2.7051,2.5544,51.43,-2.7051,-2.5544,-51.43,0,-4.9948,0,3.1188,2.5826,54.7,4,5,0,100,100,9.096,92.1266,-9.096,7.8734,0,15.3846,11.098,90.1773,16,7,80.335,35.146,69.57,25.7475,-21.8947,20.66,35.3816,-29.7859,28.66,51.9184,50.9756,50.46,0,100,100,4.9555,95.5218,-4.9555,4.4782,0,7.6923,6.0072,94.9336,19.9167,0,0,30.7692,11.8644,19.0476,10.5263,12.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10.0418,0,0,0,0,8,2,2,4,25,25,50
5,HOLMSTROM, TOMAS,Detroit,F(LW),52,797.1,74,21,5.57,1.581,77.89,3.6603,2.954,55.34,1.9099,-1.3732,22.56,2.8705,-1.5478,31.57,2.8892,2.6413,52.24,550,267,13.4545,92.1348,105.5893,9.8407,89.2627,3.6139,2.8721,5.3485,2.3574,9.5008,90.6418,988,457,74.37,34.4,68.37,9.3966,-11.8691,9.97,18.1058,-16.6162,15.93,55.0671,51.1467,51.85,7.4899,95.4048,102.8947,5.6336,93.6156,1.8563,1.7892,2.6917,1.5374,5.2467,94.8357,25.1041,40.884,14.4828,30.7023,18.4349,32.8691,16.3812,26.3984,14,22,12,36,26,73,131,19.1780821918,10.6870229008,1.0538,1.656,0.9033,2.7098,1.9571,5.4949,9.8607,18.92,29.73,48.65,35.14,776,269,153,354,34.6649,19.7165,45.6186
6,YORK, MICHAEL,Columbus,F(LW),1,13.25,0,0,0,0,0,2.3201,2.6321,46.85,-2.3201,-2.6321,-46.85,0,-2.5668,0,2.8114,2.8326,49.81,8,3,0,100,100,8.4975,90.3491,-8.4975,9.6509,0,9.5238,9.2518,90.617,17,8,76.981,36.226,68,28.6306,-13.2601,18.58,19.2271,-9.9768,12.44,55.9844,56.1567,49.92,0,100,100,4.7985,94.6813,-4.7985,5.3187,0,5.5556,5.0218,94.9559,22.0833,0,0,27.4194,18.1818,12.5,21.0526,14.2857,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.5283,4.5283,0,0,0,0,10,3,4,3,30,40,30
7,HUDLER, JIRI,Detroit,F(C),81,1106.5,82,37,4.446,2.006,68.91,2.7508,3.0117,47.74,1.6957,-1.0054,21.17,1.259,-1.1026,18.28,2.7297,2.5971,51.24,821,412,9.9878,91.0194,101.0072,8.4044,89.6217,1.5834,1.3978,0.3441,1.8509,9.2212,90.8018,1367,661,74.126,35.843,67.41,16.8495,-12.6028,13.23,15.5738,-12.6913,12.73,53.8504,51.4563,51.14,5.9985,94.4024,100.4009,4.8027,93.7833,1.1958,0.6191,0.5547,0.8081,5.069,94.9528,22.4545,28.7719,15.7447,26.825,17.6173,29.881,11.7117,18.1647,23,34,18,57,41,154,248,14.9350649351,9.27419354839,1.2472,1.8437,0.9761,3.0908,2.2232,8.3507,13.4478,28.05,41.46,69.51,50,960,289,169,502,30.1042,17.6042,52.2917
8,WILSON, CLAY,Winnipeg,D,7,78.95,2,3,1.52,2.28,40,2.8526,2.9155,49.45,-1.3326,-0.6356,-9.45,-1.0438,-0.9675,-4.12,2.8062,2.7047,50.92,43,30,4.6512,90,94.6512,9.8017,89.713,-5.1505,0.287,-3.8716,1.875,9.3256,90.9545,91,44,69.158,33.439,67.41,16.9027,-16.973,16.51,17.1993,-14.5885,15.44,54.6206,53.3697,50.58,2.1978,93.1818,95.3796,5.459,94.2166,-3.2612,-1.0348,-2.7364,-0.0566,5.1375,94.9322,18.3605,11.7647,13.6364,23.038,13.5385,26.7176,13.9706,11.4504,0,1,0,1,0,13,21,0,0,0,0.76,0,0.76,0,9.8797,15.9595,0,50,50,0,69,15,19,35,21.7391,27.5362,50.7246
9,MACKENZIE, DEREK,Columbus,F(C),1,7.25,0,1,0,8.276,0,2.0636,2.0145,50.6,-2.0636,6.2614,-50.6,-4.5498,6.001,-66.67,1.54,2.4916,38.2,2,4,0,75,75,7.147,91.5795,-7.147,-16.5795,-16,-15.9091,5.8699,90.8152,8,4,66.207,33.103,66.67,16.1285,-10.4658,13.19,15.0221,-3.2947,8.23,47.5823,54.2033,46.75,0,75,75,4.1207,95.3764,-4.1207,-20.3764,-8.8889,-18.75,3.2364,95.4033,12.0833,0,33.3333,15.0943,11.1111,6.6667,7.1429,15,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8.2759,16.5517,0,0,0,0,5,3,1,1,60,20,20
10,SLOANE, DAVID,Philadelphia,D,1,6.73333,0,0,0,0,0,2.9084,2.692,51.93,-2.9084,-2.692,-51.93,-1.1264,-2.2528,-33.33,2.6806,2.5295,51.45,4,2,0,100,100,9.9039,91.2567,-9.9039,8.7433,-2.9412,6.8966,8.1308,90.7501,6,3,53.465,26.733,66.67,-0.7138,-30.9153,18.22,-15.2455,-30.7141,12.2,61.3811,49.3271,55.44,0,100,100,5.3681,95.3303,-5.3681,4.6697,-1.6393,3.9216,4.3671,94.8719,11.2222,0,0,8.9552,5.5556,25,0,4.3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,16.6667,0,83.3333
